popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
25,206373,FALSE,0.463,0.334,5,-10.853,1,0.0293,0.624,0.000318,0.0934,0.375,143.978,3,opera
52,231444,FALSE,0.558,0.859,2,-3.992,0,0.0421,0.00469,0.00196,0.0831,0.31,127.98,4,opera
25,175666,FALSE,0.292,0.771,10,-3.726,0,0.0453,0.797,0.196,0.148,0.228,128.235,4,opera
55,88640,FALSE,0.173,0.117,0,-25.018,0,0.0451,0.974,0.842,0.0667,0.0361,121.544,5,opera
26,221895,FALSE,0.233,0.7,11,-3.564,0,0.0371,0.523,0,0.109,0.233,95.642,3,opera
25,278506,FALSE,0.383,0.463,0,-8.751,1,0.0467,0.793,2.42E-05,0.088,0.217,144.889,3,opera
51,142000,FALSE,0.499,0.00747,11,-37.463,1,0.05,0.996,0.915,0.108,0.239,63.975,1,opera
26,262079,FALSE,0.186,0.561,2,-5.623,1,0.0384,0.81,1.11E-05,0.0834,0.0909,62.795,4,opera
26,246721,FALSE,0.118,0.251,7,-15.9,1,0.034,0.912,0.0675,0.113,0.111,78.461,3,opera
25,225480,FALSE,0.132,0.417,11,-8.597,0,0.0354,0.739,0.00014,0.0748,0.0717,80.137,5,opera
25,278946,FALSE,0.22,0.236,7,-10.515,0,0.032,0.676,0,0.16,0.0393,88.165,4,opera
26,170000,FALSE,0.266,0.184,7,-11.475,0,0.0321,0.853,0,0.119,0.171,167.544,4,opera
26,270720,FALSE,0.336,0.217,3,-8.227,1,0.0341,0.82,0,0.157,0.289,96.019,4,opera
26,224026,FALSE,0.557,0.49,4,-7.408,0,0.028,0.429,0.00176,0.0888,0.458,111.012,4,opera
26,344586,FALSE,0.427,0.661,11,-5.917,0,0.0371,0.815,0.0131,0.08,0.272,143.98,4,opera
24,271773,FALSE,0.423,0.488,2,-7.557,1,0.0374,0.751,0,0.393,0.496,113.831,4,opera
25,197133,FALSE,0.22,0.386,5,-9.602,1,0.0334,0.74,0.00015,0.14,0.108,82.744,4,opera
26,288680,FALSE,0.162,0.342,11,-8.051,1,0.031,0.836,0.000788,0.0934,0.0755,84.855,4,opera
27,290000,FALSE,0.122,0.0628,8,-22.822,1,0.0489,0.983,0.00481,0.0771,0.0379,66.47,4,opera
25,266666,FALSE,0.216,0.228,7,-10.844,1,0.0356,0.796,3.57E-05,0.199,0.343,158.215,4,opera
26,107022,FALSE,0.523,0.346,3,-12.718,1,0.0937,0.976,0.00175,0.0453,0.528,85.928,4,opera
25,312125,FALSE,0.194,0.325,1,-11.794,1,0.0339,0.755,0,0.796,0.271,91.343,3,opera
26,293053,FALSE,0.347,0.875,0,-2.605,0,0.0955,0.705,0,0.972,0.266,85.159,4,opera
27,146986,FALSE,0.21,0.135,8,-20.284,1,0.0462,0.984,0.000786,0.115,0.0378,95.745,3,opera
25,260026,FALSE,0.555,0.3,7,-13.302,1,0.176,0.798,0,0.0697,0.388,134.154,4,opera
26,232693,FALSE,0.345,0.4,2,-7.701,0,0.0317,0.523,8.63E-05,0.103,0.0376,115.631,4,opera
27,205120,FALSE,0.412,0.578,10,-3.756,1,0.0321,0.755,2.52E-05,0.121,0.133,123.402,4,opera
27,223386,FALSE,0.276,0.139,4,-17.968,1,0.051,0.986,0.0436,0.0865,0.037,83.589,3,opera
0,283933,FALSE,0.327,0.0943,4,-22.016,1,0.098,0.963,2.11E-06,0.0649,0.0796,74.939,3,opera
27,180426,FALSE,0.231,0.207,11,-16.318,0,0.0407,0.978,0.0163,0.0889,0.0673,139.623,4,opera
27,210426,FALSE,0.326,0.366,9,-15.909,1,0.337,0.968,0.05,0.342,0.241,81.623,4,opera
26,291800,FALSE,0.138,0.157,1,-16.728,1,0.0428,0.979,0.87,0.111,0.0554,70.98,4,opera
26,198813,FALSE,0.149,0.149,7,-13.189,1,0.0365,0.8,3.60E-06,0.111,0.113,77.697,4,opera
27,141306,FALSE,0.363,0.345,9,-13.269,1,0.0628,0.973,0.00271,0.578,0.224,110.421,4,opera
27,340200,FALSE,0.288,0.167,5,-17.028,1,0.0397,0.977,0.000483,0.0962,0.0587,88.059,5,opera
26,95333,FALSE,0.296,0.138,7,-24.527,1,0.0448,0.985,0.00519,0.235,0.194,76.691,5,opera
51,198455,FALSE,0.608,0.456,4,-8.576,0,0.0629,0.858,0,0.0719,0.362,112.127,4,opera
51,122000,FALSE,0.457,0.00568,2,-29.605,1,0.0461,0.964,0.000645,0.167,0.489,133.677,4,opera
57,261106,FALSE,0.384,0.436,5,-7.432,0,0.0282,0.754,5.36E-06,0.131,0.153,107.312,1,opera
53,105000,FALSE,0.342,0.0192,3,-39.219,1,0.0533,0.875,0.0787,0.0615,0.189,159.236,4,opera
41,193600,FALSE,0.295,0.402,6,-10.493,0,0.0321,0.535,0.000104,0.105,0.069,149.525,4,opera
51,267640,FALSE,0.287,0.127,9,-18.183,1,0.0383,0.944,0.433,0.423,0.215,85.558,3,opera
24,191853,FALSE,0.574,0.152,11,-15.127,1,0.0288,0.939,0.002,0.0853,0.294,107.714,4,opera
24,299146,FALSE,0.181,0.303,6,-7.265,0,0.0361,0.893,2.95E-05,0.0987,0.0568,139.205,4,opera
53,175266,FALSE,0.22,0.392,0,-11.163,1,0.0341,0.599,0.405,0.144,0.0755,129.617,3,opera
24,305786,FALSE,0.225,0.716,6,-6.131,1,0.0669,0.215,2.87E-05,0.0986,0.136,153.274,0,opera
24,241840,FALSE,0.531,0.788,7,-5.889,1,0.041,0.595,4.18E-06,0.152,0.508,80.027,4,opera
25,153241,FALSE,0.199,0.505,10,-5.631,1,0.0301,0.475,1.68E-05,0.143,0.239,94.465,4,opera
25,163219,FALSE,0.51,0.197,0,-13.149,1,0.0336,0.992,0.862,0.206,0.476,118.184,4,opera
24,172826,FALSE,0.532,0.268,0,-11.477,1,0.0279,0.819,1.60E-06,0.1,0.55,99.282,4,opera
25,157972,FALSE,0.326,0.388,2,-11.21,1,0.0506,0.978,0.00641,0.252,0.486,82.034,3,opera
25,238026,FALSE,0.493,0.371,11,-10.848,0,0.0357,0.866,1.52E-05,0.104,0.235,140.188,4,opera
24,201666,FALSE,0.275,0.271,2,-9.589,1,0.0321,0.885,2.43E-05,0.0996,0.167,85.31,5,opera
53,179869,FALSE,0.284,0.601,5,-7.194,1,0.0686,0.926,0.000189,0.527,0.205,93.221,3,opera
25,243353,FALSE,0.431,0.0695,5,-16.673,1,0.0442,0.989,0.000888,0.17,0.306,101.842,3,opera
50,94666,FALSE,0.307,0.107,8,-20.164,1,0.0396,0.864,0.955,0.126,0.321,112.328,4,opera
25,224880,FALSE,0.37,0.85,2,-6.837,1,0.186,0.41,5.15E-05,0.294,0.306,117.057,4,opera
24,205146,FALSE,0.506,0.161,4,-12.458,1,0.0324,0.982,0.000251,0.109,0.343,144.086,3,opera
24,236293,FALSE,0.449,0.367,4,-10.65,1,0.0323,0.589,1.19E-05,0.0731,0.167,108.041,3,opera
25,206266,FALSE,0.248,0.107,3,-20.641,1,0.0464,0.988,0.00201,0.209,0.0385,97.887,3,opera
25,275480,FALSE,0.228,0.462,1,-8.604,1,0.0337,0.481,0.000282,0.0935,0.128,168.041,3,opera
25,231933,FALSE,0.431,0.328,1,-13.039,1,0.0311,0.822,0.00329,0.116,0.159,148.068,3,opera
25,203253,FALSE,0.337,0.264,4,-15.015,1,0.031,0.797,0.0647,0.148,0.145,90.013,4,opera
25,195813,FALSE,0.314,0.465,4,-5.115,1,0.0333,0.973,0.059,0.233,0.325,86.561,3,opera
25,167509,FALSE,0.372,0.0651,7,-24.487,1,0.0511,0.984,0.858,0.132,0.219,64.066,4,opera
26,163920,FALSE,0.186,0.0678,3,-26.542,1,0.0393,0.815,0.925,0.132,0.0421,65.528,4,opera
25,209960,FALSE,0.264,0.0646,7,-19.981,1,0.0409,0.948,4.20E-05,0.146,0.152,153.945,3,opera
24,241586,FALSE,0.479,0.807,4,-4.82,0,0.0475,0.397,0,0.102,0.311,86.014,4,opera
25,113906,FALSE,0.239,0.2,1,-20.619,1,0.0377,0.912,0.000864,0.147,0.206,85.712,3,opera
25,305906,FALSE,0.519,0.662,7,-7.268,1,0.0379,0.215,0,0.0878,0.282,91.581,4,opera
26,529239,FALSE,0.327,0.876,8,-6.83,1,0.0812,0.0177,0.00723,0.765,0.26,177.882,3,opera
24,229040,FALSE,0.119,0.242,2,-11.631,1,0.037,0.953,0.101,0.137,0.0405,86.203,3,opera
24,199933,FALSE,0.184,0.601,10,-4.744,1,0.0494,0.75,1.37E-06,0.972,0.0796,74.219,4,opera
25,381293,FALSE,0.526,0.485,11,-8.742,0,0.0358,0.3,0.00296,0.408,0.498,91.027,4,opera
26,40266,FALSE,0.283,0.0409,4,-20.468,1,0.0412,0.969,0.319,0.101,0.26,122.183,4,opera
26,202493,FALSE,0.297,0.0726,1,-19.907,1,0.0489,0.983,2.35E-05,0.324,0.0378,118.624,5,opera
25,253514,FALSE,0.233,0.473,2,-7.531,1,0.0351,0.671,7.27E-06,0.0972,0.154,147.773,3,opera
24,210160,FALSE,0.201,0.494,2,-10.568,1,0.0547,0.956,0.00709,0.696,0.204,77.92,4,opera
25,305000,FALSE,0.242,0.192,5,-14.451,1,0.0583,0.97,0.000713,0.214,0.08,77.707,4,opera
26,303266,FALSE,0.381,0.216,1,-17.256,1,0.0945,0.98,3.02E-06,0.103,0.288,77.108,4,opera
25,368000,FALSE,0.236,0.186,6,-16.196,1,0.043,0.971,0.00608,0.121,0.0371,91.601,4,opera
25,77960,FALSE,0.389,0.339,9,-13.156,1,0.05,0.962,0.0244,0.639,0.52,82.742,4,opera
26,276453,FALSE,0.307,0.0845,2,-19.425,1,0.0463,0.972,0,0.107,0.219,82.634,4,opera
25,56173,FALSE,0.43,0.215,10,-19.196,1,0.0581,0.965,1.79E-06,0.188,0.459,77.823,5,opera
25,204093,FALSE,0.347,0.265,0,-16.853,1,0.0893,0.983,0.035,0.082,0.0746,87.763,4,opera
26,187866,FALSE,0.376,0.404,9,-11.763,1,0.0716,0.979,0.159,0.685,0.267,88.839,4,opera
46,289057,FALSE,0.282,0.461,9,-10.83,0,0.0389,0.537,0,0.522,0.217,129.353,4,opera
48,58893,FALSE,0.184,0.0315,0,-24.819,1,0.0418,0.989,0.911,0.123,0.0729,71.647,4,opera
41,193600,FALSE,0.295,0.402,6,-10.493,0,0.0321,0.535,0.000104,0.105,0.069,149.525,4,opera
25,230533,FALSE,0.198,0.191,1,-13.251,1,0.0373,0.943,0.0467,0.155,0.0843,82.335,4,opera
0,181836,FALSE,0.369,0.192,7,-10.644,1,0.0301,0.986,0.412,0.12,0.226,85.364,4,opera
54,406040,FALSE,0.446,0.902,2,-5.33,0,0.046,0.00634,0.000345,0.0813,0.302,180.115,4,opera
24,232040,FALSE,0.403,0.217,9,-10.364,1,0.0309,0.921,9.05E-06,0.0999,0.125,109.857,3,opera
53,229133,FALSE,0.0805,0.251,2,-15.969,1,0.0372,0.902,0.868,0.12,0.0525,81.644,3,opera
53,230933,FALSE,0.32,0.291,11,-12.972,1,0.0394,0.963,0.000457,0.102,0.0783,102.281,5,opera
58,322280,FALSE,0.465,0.971,5,-3.466,0,0.0749,0.00366,0.00375,0.326,0.483,156.171,4,opera
24,238320,FALSE,0.121,0.569,5,-6.777,0,0.0374,0.109,0.00364,0.115,0.0496,66.621,4,opera
35,123000,FALSE,0.363,0.00954,2,-26.702,1,0.0405,0.978,0.627,0.113,0.573,130.581,4,opera
25,312634,FALSE,0.161,0.215,10,-14.639,1,0.0426,0.964,0.367,0.133,0.0335,59.487,4,opera
24,294426,FALSE,0.44,0.577,0,-5.952,0,0.0324,0.657,2.27E-06,0.0658,0.366,169.758,4,opera
24,215920,FALSE,0.363,0.297,5,-8.254,1,0.0308,0.425,0.000254,0.11,0.105,131.236,4,opera
23,200766,FALSE,0.455,0.568,11,-7.005,0,0.0362,0.506,2.12E-06,0.0472,0.172,119.94,4,opera
24,105324,FALSE,0.153,0.0216,1,-26.781,0,0.0417,0.938,0.513,0.107,0.164,104.645,5,opera
25,203253,FALSE,0.337,0.264,4,-15.015,1,0.031,0.797,0.0647,0.148,0.145,90.013,4,opera
24,228240,FALSE,0.143,0.312,9,-10.077,1,0.0348,0.945,0.000163,0.109,0.0766,86.112,4,opera
24,229386,FALSE,0.266,0.226,9,-11.278,0,0.0494,0.699,1.11E-06,0.2,0.213,77.141,3,opera
25,67320,FALSE,0.249,0.333,5,-13.157,0,0.0372,0.941,0.158,0.318,0.48,115.045,4,opera
24,215586,FALSE,0.486,0.165,7,-12.686,1,0.0329,0.935,0,0.157,0.33,118.017,4,opera
24,282400,FALSE,0.454,0.447,5,-11.441,1,0.171,0.687,0,0.715,0.206,81.101,4,opera
24,214151,FALSE,0.38,0.496,10,-7.523,1,0.0319,0.753,0,0.184,0.334,133.734,4,opera
24,227240,FALSE,0.265,0.481,10,-8.704,1,0.0295,0.509,0.000357,0.106,0.418,184.119,3,opera
24,161813,FALSE,0.318,0.119,0,-16.748,1,0.0352,0.909,0,0.141,0.259,82.182,4,opera
23,254506,FALSE,0.25,0.315,2,-12.708,1,0.0358,0.65,5.50E-05,0.28,0.225,135.221,3,opera
24,736000,FALSE,0.14,0.0227,2,-27.731,1,0.0417,0.963,0.92,0.108,0.0332,141.201,4,opera
24,189586,FALSE,0.26,0.327,9,-11.502,1,0.035,0.795,0.00109,0.0995,0.238,137.326,4,opera
24,255786,FALSE,0.174,0.547,0,-9.22,1,0.0423,0.551,0.0151,0.0911,0.204,89.047,3,opera
25,202986,FALSE,0.234,0.0278,0,-29.489,1,0.0474,0.992,0.942,0.087,0.0743,74.089,3,opera
24,252280,FALSE,0.304,0.235,5,-14.051,1,0.0467,0.981,0.0367,0.11,0.0667,83.807,4,opera
24,317135,FALSE,0.113,0.478,3,-10.158,1,0.0381,0.814,3.83E-06,0.661,0.178,85.166,4,opera
53,325000,FALSE,0.251,0.219,7,-16.781,1,0.0323,0.929,0.933,0.0824,0.0965,89.997,3,opera
25,211520,FALSE,0.167,0.429,2,-9.308,1,0.045,0.735,0.0901,0.699,0.0883,88.541,4,opera
24,163853,FALSE,0.458,0.636,7,-8.085,1,0.0509,0.685,0,0.317,0.931,201.832,4,opera
23,193626,FALSE,0.18,0.0862,2,-22.366,0,0.0387,0.983,0.375,0.104,0.039,78.536,4,opera
25,327800,FALSE,0.28,0.211,0,-16.61,1,0.0475,0.962,0.0162,0.288,0.2,76.909,3,opera
25,151733,FALSE,0.264,0.106,1,-25.123,0,0.059,0.943,0.0434,0.539,0.0621,79.281,4,opera
25,293533,FALSE,0.194,0.0953,1,-21.361,1,0.04,0.974,0.841,0.102,0.0617,71.144,4,opera
25,86773,FALSE,0.369,0.242,5,-12.52,1,0.0392,0.979,0.00358,0.35,0.233,69.383,4,opera
25,201133,FALSE,0.193,0.318,1,-14.473,1,0.0472,0.975,0.463,0.323,0.156,171.161,3,opera
24,400733,FALSE,0.272,0.0638,4,-22.919,1,0.0717,0.983,0.00569,0.0852,0.0399,167.99,5,opera
24,76053,FALSE,0.342,0.0338,3,-26.714,1,0.042,0.85,1.39E-06,0.158,0.428,98.829,4,opera
24,333853,FALSE,0.305,0.145,4,-18.889,1,0.074,0.98,5.91E-05,0.0889,0.166,67.656,3,opera
25,72106,FALSE,0.432,0.183,8,-21.279,1,0.537,0.962,0,0.672,0.48,168.406,4,opera
25,189239,FALSE,0.324,0.149,5,-18.318,1,0.051,0.976,1.33E-05,0.136,0.154,95.073,3,opera
25,198693,FALSE,0.327,0.153,5,-20.964,1,0.0519,0.985,9.71E-06,0.606,0.0997,64.179,4,opera
25,182800,FALSE,0.26,0.279,3,-14.3,1,0.034,0.981,0.235,0.565,0.218,92.906,3,opera
25,165440,FALSE,0.353,0.213,4,-15.988,0,0.0428,0.982,0.000161,0.34,0.18,67.517,4,opera
58,280680,FALSE,0.495,0.381,9,-10.091,0,0.0281,0.562,0.0027,0.126,0.19,111.02,4,opera
53,264240,FALSE,0.262,0.347,11,-10.054,0,0.0396,0.768,0,0.187,0.206,64.978,3,opera
50,197387,FALSE,0.616,0.648,9,-10.457,0,0.09,0.473,0.0311,0.0915,0.18,123.916,4,opera
39,219386,FALSE,0.191,0.226,0,-13.633,1,0.0378,0.919,6.86E-06,0.0763,0.154,82.297,3,opera
48,241840,FALSE,0.391,0.37,6,-8.262,1,0.0286,0.75,6.12E-06,0.116,0.249,72.088,4,opera
52,236913,FALSE,0.108,0.251,0,-11.21,1,0.0358,0.918,0.000653,0.0879,0.119,80.409,4,opera
23,235760,FALSE,0.247,0.506,1,-7.998,0,0.0379,0.739,0.00163,0.0774,0.184,85.528,4,opera
23,199960,FALSE,0.151,0.409,5,-6.936,1,0.0317,0.786,0.000118,0.155,0.176,78.797,4,opera
23,241576,FALSE,0.417,0.254,11,-8.623,1,0.0388,0.952,6.91E-05,0.122,0.13,129.072,4,opera
51,275466,FALSE,0.364,0.0592,2,-21.757,1,0.057,0.978,0,0.0823,0.185,123.789,4,opera
54,195120,FALSE,0.119,0.322,9,-12.25,1,0.0349,0.69,0.888,0.0994,0.125,83.529,4,opera
23,222479,FALSE,0.236,0.151,0,-14.181,1,0.0406,0.95,7.56E-06,0.109,0.256,83.692,3,opera
51,138000,FALSE,0.335,0.372,5,-16.127,1,0.037,0.697,5.36E-05,0.141,0.821,127.129,4,opera
57,302466,FALSE,0.162,0.0888,7,-26.139,1,0.0358,0.866,0.378,0.115,0.0391,81.612,4,opera
23,243826,FALSE,0.207,0.32,10,-10.369,1,0.0327,0.915,0.00837,0.0937,0.126,82.775,5,opera
23,208906,FALSE,0.304,0.127,9,-18.351,0,0.03,0.897,0.856,0.127,0.0549,78.066,1,opera
22,240413,FALSE,0.252,0.297,1,-12.543,1,0.0406,0.958,0.000202,0.135,0.172,104.224,4,opera
23,183853,FALSE,0.275,0.204,3,-12.757,1,0.0342,0.796,0,0.156,0.234,92.727,1,opera
23,208613,FALSE,0.469,0.536,11,-10.118,0,0.0465,0.901,1.27E-05,0.23,0.891,130.059,4,opera
23,219506,FALSE,0.343,0.606,7,-6.015,1,0.0415,0.918,0.00396,0.975,0.428,121.006,4,opera
24,126133,FALSE,0.189,0.0966,8,-20.224,1,0.044,0.954,4.04E-06,0.103,0.0573,171.235,3,opera
23,185626,FALSE,0.375,0.114,9,-21.846,1,0.0286,0.977,0.854,0.0863,0.21,136.684,4,opera
23,151453,FALSE,0.195,0.262,1,-13.359,0,0.0332,0.904,0.00794,0.106,0.0649,134.493,4,opera
24,262684,FALSE,0.369,0.308,4,-10.575,1,0.0315,0.819,0,0.104,0.079,70.027,3,opera
23,219240,FALSE,0.399,0.223,5,-11.461,1,0.0298,0.594,0,0.065,0.117,66.532,4,opera
24,207666,FALSE,0.289,0.113,5,-20.331,1,0.0451,0.946,8.65E-06,0.109,0.0806,73.889,1,opera
23,157360,FALSE,0.363,0.312,8,-14.066,1,0.0309,0.713,0.934,0.183,0.344,62.766,4,opera
23,204280,FALSE,0.39,0.536,2,-6.663,1,0.0295,0.495,2.23E-05,0.152,0.397,137.964,3,opera
24,172026,FALSE,0.609,0.798,2,-4.587,1,0.0337,0.039,0.0425,0.626,0.48,130.082,4,opera
23,262240,FALSE,0.354,0.431,9,-8.864,1,0.0307,0.842,0,0.248,0.271,66.782,4,opera
23,193800,FALSE,0.381,0.24,10,-15.079,1,0.122,0.981,1.14E-05,0.141,0.476,91.692,3,opera
24,223106,FALSE,0.459,0.226,9,-12.454,1,0.0289,0.832,0.022,0.193,0.182,102.148,4,opera
25,206426,FALSE,0.231,0.142,2,-18.806,1,0.0466,0.877,0.548,0.0859,0.238,132.44,5,opera
23,239040,FALSE,0.224,0.558,7,-5.648,0,0.0432,0.86,0.000101,0.987,0.37,82.58,3,opera
24,396573,FALSE,0.171,0.178,3,-19.876,1,0.0471,0.981,0.0466,0.0848,0.0938,86.543,3,opera
23,195693,FALSE,0.223,0.0845,3,-15.748,1,0.0388,0.976,0,0.0923,0.209,171.246,3,opera
25,653187,FALSE,0.177,0.772,4,-8.065,0,0.159,0.0219,0.0151,0.688,0.0961,169.494,3,opera
22,215753,FALSE,0.329,0.35,8,-11.586,1,0.0304,0.852,8.65E-05,0.0975,0.294,73.139,4,opera
23,144693,FALSE,0.351,0.55,4,-10.61,0,0.107,0.601,0,0.716,0.622,154.156,4,opera
24,176506,FALSE,0.635,0.371,7,-9.786,1,0.0286,0.802,0,0.195,0.52,136.021,3,opera
23,220040,FALSE,0.25,0.441,2,-12.686,1,0.0624,0.858,0.0016,0.627,0.126,85.564,3,opera
24,63333,FALSE,0.403,0.0499,9,-23.433,1,0.166,0.982,0,0.441,0.502,79.45,4,opera
24,361640,FALSE,0.244,0.0384,9,-21.672,1,0.0426,0.957,0.01,0.108,0.035,108.374,3,opera
24,363600,FALSE,0.0834,0.126,2,-17.634,1,0.0448,0.967,0.272,0.0923,0.0362,71.862,3,opera
23,142173,FALSE,0.266,0.0427,9,-30.177,1,0.0453,0.991,0.682,0.0742,0.0476,119.194,4,opera
24,104173,FALSE,0.423,0.18,2,-18.251,0,0.0546,0.971,0.00423,0.786,0.274,83.774,3,opera
24,166826,FALSE,0.345,0.158,4,-20.679,1,0.051,0.983,0.227,0.72,0.0448,80.819,4,opera
24,246800,FALSE,0.399,0.264,5,-21.574,0,0.0349,0.93,0.773,0.275,0.595,79.378,4,opera
24,580240,FALSE,0.0671,0.0893,9,-22.983,1,0.041,0.955,0.134,0.158,0.0448,75.117,4,opera
24,189040,FALSE,0.267,0.106,3,-17.838,0,0.0528,0.982,0.000116,0.296,0.0408,80.288,1,opera
39,185666,FALSE,0.361,0.517,10,-6.955,0,0.031,0.711,7.53E-05,0.115,0.308,94.713,4,opera
44,214572,FALSE,0.273,0.353,1,-9.647,1,0.0302,0.795,0.0221,0.112,0.115,138.744,4,opera
54,141200,FALSE,0.198,0.0313,3,-26.69,1,0.0419,0.901,0.866,0.0924,0.189,88.813,4,opera
50,204640,FALSE,0.554,0.648,1,-5.35,1,0.0297,0.666,0,0.105,0.413,110.172,4,opera
22,207870,FALSE,0.311,0.136,7,-14.728,1,0.0388,0.993,0.147,0.119,0.242,111.754,3,opera
26,148626,FALSE,0.328,0.8,7,-4.682,1,0.0374,0.00193,0.00171,0.265,0.428,81.455,4,opera
23,179100,FALSE,0.124,0.493,0,-4.192,1,0.0347,0.773,0.00232,0.161,0.188,168.953,5,opera
53,187857,FALSE,0.395,0.0545,2,-26.526,1,0.0464,0.969,0.855,0.0832,0.167,126.792,4,opera
23,204706,FALSE,0.222,0.195,5,-13.631,1,0.0368,0.982,0.000169,0.0945,0.11,89.332,4,opera
22,265760,FALSE,0.426,0.397,6,-7.449,1,0.033,0.555,0.0092,0.0862,0.2,143.984,4,opera
22,410386,FALSE,0.331,0.397,7,-10.671,1,0.0291,0.193,0.562,0.0832,0.112,75.091,4,opera
23,234827,FALSE,0.394,0.509,2,-7.484,1,0.0309,0.737,0.0215,0.0952,0.144,120.044,4,opera
24,205400,FALSE,0.323,0.859,8,-5.663,1,0.0862,0.0172,0,0.335,0.49,79.991,4,opera
22,303213,FALSE,0.279,0.41,9,-7.18,0,0.0297,0.931,0.0201,0.363,0.0686,97.487,3,opera
23,236800,FALSE,0.239,0.27,3,-12.354,1,0.0359,0.914,0.0115,0.0956,0.0557,114.174,3,opera
51,425000,FALSE,0.322,0.14,4,-20.747,1,0.0489,0.906,0.759,0.125,0.285,92.122,4,opera
23,255866,FALSE,0.388,0.177,7,-17.333,1,0.0308,0.802,0.392,0.133,0.169,95.889,4,opera
22,276066,FALSE,0.197,0.308,2,-7.277,0,0.0358,0.95,0.000276,0.118,0.187,80.965,3,opera
57,340281,FALSE,0.5,0.85,2,-7.759,1,0.0493,0.000406,0.00515,0.121,0.434,76.976,4,opera
22,284920,FALSE,0.256,0.358,3,-6.281,1,0.0325,0.838,0.0013,0.115,0.126,139.671,4,opera
23,225360,FALSE,0.276,0.53,1,-5.889,0,0.0403,0.399,0.00101,0.099,0.142,143.958,4,opera
23,258399,FALSE,0.301,0.422,4,-7.561,1,0.029,0.62,0,0.0666,0.208,78.411,4,opera
23,149600,FALSE,0.291,0.396,4,-6.791,1,0.0347,0.944,0.0028,0.216,0.272,133.051,4,opera
23,224106,FALSE,0.439,0.415,2,-8.388,1,0.05,0.704,4.93E-05,0.225,0.207,117.213,4,opera
23,258359,FALSE,0.275,0.217,4,-14.65,1,0.037,0.952,0,0.24,0.395,90.518,4,opera
22,281520,FALSE,0.271,0.225,4,-11.374,1,0.0329,0.782,0,0.101,0.234,100.028,3,opera
25,332893,FALSE,0.543,0.983,2,-4.27,0,0.066,0.00124,0.00149,0.332,0.27,109.992,4,opera
23,233133,FALSE,0.468,0.282,0,-9.802,1,0.03,0.712,0.000511,0.113,0.25,138.051,4,opera
22,78426,FALSE,0.271,0.0328,1,-21.903,0,0.0387,0.994,0.00258,0.0947,0.0797,82.175,4,opera
23,216386,FALSE,0.402,0.331,2,-9.699,1,0.0345,0.564,0,0.0773,0.0794,131.884,4,opera
22,252693,FALSE,0.413,0.222,5,-12.004,1,0.034,0.821,0,0.118,0.222,77.869,4,opera
22,183293,FALSE,0.264,0.13,1,-15.167,0,0.0437,0.891,0,0.105,0.0899,172.034,4,opera
24,317546,FALSE,0.128,0.057,4,-24.492,0,0.0416,0.681,0.232,0.145,0.0368,90.22,1,opera
23,253066,FALSE,0.429,0.28,8,-12.147,1,0.0319,0.706,0.000524,0.115,0.164,119.856,4,opera
25,287312,FALSE,0.592,0.777,4,-7.156,0,0.0374,0.0758,0,0.953,0.515,104.005,4,opera
24,106253,FALSE,0.485,0.179,7,-23.236,0,0.0399,0.993,0.873,0.121,0.758,97.004,4,opera
23,252306,FALSE,0.378,0.769,2,-5.635,1,0.114,0.332,9.53E-06,0.971,0.339,88.717,3,opera
23,203426,FALSE,0.152,0.129,3,-19.299,1,0.0401,0.977,0.297,0.15,0.164,77.035,3,opera
23,118733,FALSE,0.527,0.152,5,-22.636,1,0.0946,0.907,8.48E-06,0.354,0.681,115.501,4,opera
23,184573,FALSE,0.337,0.0455,4,-24.919,1,0.0398,0.958,0.0936,0.164,0.211,78.835,4,opera
22,182653,FALSE,0.526,0.621,9,-5.278,1,0.0372,0.437,1.60E-05,0.254,0.758,132.207,4,opera
23,326253,FALSE,0.194,0.178,3,-18.063,1,0.0392,0.983,0.00766,0.113,0.234,88.178,5,opera
23,366146,FALSE,0.243,0.196,10,-17.923,1,0.0438,0.978,0.883,0.133,0.0754,72.232,4,opera
23,186266,FALSE,0.618,0.48,9,-8.172,1,0.0325,0.381,0,0.126,0.467,91.471,3,opera
23,226280,FALSE,0.199,0.149,8,-18.329,1,0.0464,0.953,9.53E-05,0.345,0.0681,83.489,3,opera
23,197466,FALSE,0.429,0.285,7,-18.528,0,0.0523,0.961,0.00137,0.189,0.369,121.165,4,opera
24,259760,FALSE,0.233,0.177,7,-14.373,1,0.0379,0.849,7.26E-06,0.182,0.132,119.938,1,opera
23,327120,FALSE,0.288,0.0626,1,-25.345,0,0.0524,0.946,0.0014,0.12,0.0971,80.626,4,opera
23,290893,FALSE,0.148,0.122,4,-13.993,1,0.0455,0.979,0.136,0.229,0.0393,68.738,3,opera
24,199866,FALSE,0.24,0.0796,8,-20.476,1,0.0474,0.984,0.0183,0.149,0.0551,80.297,3,opera
23,216413,FALSE,0.468,0.229,9,-12.936,0,0.0303,0.823,0,0.183,0.362,79.102,4,opera
21,184346,FALSE,0.574,0.512,2,-6.485,0,0.0375,0.443,3.44E-06,0.0574,0.589,122.682,4,opera
47,246881,FALSE,0.507,0.51,7,-8.271,1,0.0336,0.849,0.0169,0.116,0.434,106.208,4,opera
